paradigm,visibility,stim_type,voltage,sub_num,IB
masking,invisible,f,-1.431141085,sub10,no
masking,invisible,f,3.416622604,sub10,no
masking,invisible,f,-10.68341098,sub10,no
masking,invisible,f,2.507418017,sub10,no
masking,invisible,f,10.01024879,sub10,no
masking,invisible,f,-2.386170814,sub10,no
masking,invisible,f,-1.067298013,sub10,no
masking,invisible,f,1.751655033,sub10,no
masking,invisible,f,1.533971288,sub10,no
masking,invisible,f,-1.149424941,sub10,no
masking,invisible,f,-15.26572459,sub10,no
masking,invisible,f,-6.649788981,sub10,no
masking,invisible,f,-14.05856874,sub10,no
masking,invisible,f,4.03640219,sub10,no
masking,invisible,f,2.243290692,sub10,no
masking,invisible,f,1.983325756,sub10,no
masking,invisible,f,0.849736592,sub10,no
masking,invisible,f,3.588783499,sub10,no
masking,invisible,f,-5.181556205,sub10,no
masking,invisible,f,3.383851391,sub10,no
masking,invisible,f,-6.799414478,sub10,no
masking,invisible,f,-1.603941281,sub10,no
masking,invisible,f,3.084522553,sub10,no
masking,invisible,f,6.234696075,sub10,no
masking,invisible,f,-0.833210479,sub10,no
masking,invisible,f,12.09396267,sub10,no
masking,invisible,f,-0.096208175,sub10,no
masking,invisible,f,-1.987988003,sub10,no
masking,invisible,f,6.140671556,sub10,no
masking,invisible,f,0.588301898,sub10,no
masking,invisible,f,-4.135009336,sub10,no
masking,invisible,f,-5.264695782,sub10,no
masking,invisible,f,1.412934349,sub10,no
masking,invisible,f,-0.592216801,sub10,no
masking,invisible,f,-8.410945739,sub10,no
masking,invisible,f,4.235810639,sub10,no
masking,invisible,f,-0.801738745,sub10,no
masking,invisible,f,9.257347903,sub10,no
masking,invisible,f,0.699072191,sub10,no
masking,invisible,f,-2.505119159,sub10,no
masking,invisible,f,-11.36291816,sub10,no
masking,invisible,f,-4.637255348,sub10,no
masking,invisible,f,-7.32131049,sub10,no
masking,invisible,f,4.537082818,sub10,no
masking,invisible,f,8.693260877,sub10,no
masking,invisible,f,-4.865137089,sub10,no
masking,invisible,f,1.469727419,sub10,no
masking,invisible,f,1.478740565,sub10,no
masking,invisible,f,0.620838626,sub10,no
masking,invisible,f,-0.532295055,sub10,no
masking,invisible,f,2.225042624,sub10,no
masking,invisible,f,-8.114226185,sub10,no
masking,invisible,f,-4.654623586,sub10,no
masking,invisible,f,-4.983457305,sub10,no
masking,invisible,f,3.618175228,sub10,no
masking,invisible,f,-5.447191505,sub10,no
masking,invisible,f,2.949017463,sub10,no
masking,invisible,f,4.127780942,sub10,no
masking,invisible,f,-6.698363705,sub10,no
masking,invisible,f,7.465394953,sub10,no
masking,invisible,f,-5.658536732,sub11,yes
masking,invisible,f,3.361973493,sub11,yes
masking,invisible,f,6.546081834,sub11,yes
masking,invisible,f,2.642252541,sub11,yes
masking,invisible,f,-1.763551996,sub11,yes
masking,invisible,f,-5.942949358,sub11,yes
masking,invisible,f,-1.058829154,sub11,yes
masking,invisible,f,-5.027075469,sub11,yes
masking,invisible,f,3.0108107,sub11,yes
masking,invisible,f,5.242183834,sub11,yes
masking,invisible,f,-0.91515475,sub11,yes
masking,invisible,f,-4.232763463,sub11,yes
masking,invisible,f,4.037953092,sub11,yes
masking,invisible,f,0.283505115,sub11,yes
masking,invisible,f,-6.068394266,sub11,yes
masking,invisible,f,3.823303407,sub11,yes
masking,invisible,f,-2.888763456,sub11,yes
masking,invisible,f,1.528516231,sub11,yes
masking,invisible,f,-1.227538868,sub11,yes
masking,invisible,f,3.223492486,sub11,yes
masking,invisible,f,3.744088561,sub11,yes
masking,invisible,f,-4.43437645,sub11,yes
masking,invisible,f,-0.612748514,sub11,yes
masking,invisible,f,-3.792494435,sub11,yes
masking,invisible,f,2.796232953,sub11,yes
masking,invisible,f,-0.490234348,sub11,yes
masking,invisible,f,-2.820485191,sub11,yes
masking,invisible,f,5.521184754,sub11,yes
masking,invisible,f,-5.720359411,sub11,yes
masking,invisible,f,-12.24048517,sub11,yes
masking,invisible,f,5.387745803,sub11,yes
masking,invisible,f,-2.095587495,sub11,yes
masking,invisible,f,-0.237909003,sub11,yes
masking,invisible,f,-8.592515614,sub11,yes
masking,invisible,f,1.81189313,sub11,yes
masking,invisible,f,-4.200528501,sub11,yes
masking,invisible,f,-4.438892614,sub11,yes
masking,invisible,f,-14.1134144,sub11,yes
masking,invisible,f,1.016644604,sub11,yes
masking,invisible,f,-4.442173996,sub11,yes
masking,invisible,f,8.270665899,sub11,yes
masking,invisible,f,-1.218732318,sub11,yes
masking,invisible,f,3.448323198,sub11,yes
masking,invisible,f,-0.880810308,sub11,yes
masking,invisible,f,2.715029536,sub11,yes
masking,invisible,f,-8.258285469,sub11,yes
masking,invisible,f,-3.302094827,sub11,yes
masking,invisible,f,-0.258152899,sub11,yes
masking,invisible,f,4.171185943,sub11,yes
masking,invisible,f,-5.602170244,sub11,yes
masking,invisible,f,-0.137783088,sub11,yes
masking,invisible,f,-0.492186966,sub11,yes
masking,invisible,f,11.55936042,sub11,yes
masking,invisible,f,0.333975257,sub11,yes
masking,invisible,f,1.668869734,sub11,yes
masking,invisible,f,-6.736181247,sub11,yes
masking,invisible,f,-1.701833387,sub11,yes
masking,invisible,f,-2.517683775,sub11,yes
masking,invisible,f,3.006045637,sub11,yes
masking,invisible,f,5.330008252,sub11,yes
masking,invisible,f,8.513489138,sub11,yes
masking,invisible,f,-3.818695026,sub11,yes
masking,invisible,f,-8.188925604,sub11,yes
masking,invisible,f,1.324821017,sub11,yes
masking,invisible,f,-15.8711487,sub11,yes
masking,invisible,f,3.189352643,sub11,yes
masking,invisible,f,1.042889422,sub11,yes
masking,invisible,f,-2.507505275,sub11,yes
masking,invisible,f,-4.098636738,sub11,yes
masking,invisible,f,-0.227307063,sub11,yes
masking,invisible,f,3.784065813,sub11,yes
masking,invisible,f,-2.913788489,sub11,yes
masking,invisible,f,-0.719077507,sub11,yes
masking,invisible,f,4.826766377,sub11,yes
masking,invisible,f,4.46460889,sub11,yes
masking,invisible,f,2.292758107,sub11,yes
masking,invisible,f,-0.620000343,sub11,yes
masking,invisible,f,9.012615674,sub11,yes
masking,invisible,f,0.745713397,sub11,yes
masking,invisible,f,-3.821868027,sub11,yes
masking,invisible,f,2.091753369,sub11,yes
masking,invisible,f,8.349838065,sub11,yes
masking,invisible,f,-4.90267294,sub11,yes
masking,invisible,f,-2.531089629,sub11,yes
masking,invisible,f,-2.568225606,sub11,yes
masking,invisible,f,-1.135098964,sub11,yes
masking,invisible,f,0.889459574,sub11,yes
masking,invisible,f,6.029242814,sub11,yes
masking,invisible,f,6.49434722,sub11,yes
masking,invisible,f,3.537979714,sub11,yes
masking,invisible,f,-0.969278967,sub11,yes
masking,invisible,f,-6.247071038,sub11,yes
masking,invisible,f,-6.019329226,sub11,yes
masking,invisible,f,4.426494671,sub11,yes
masking,invisible,f,3.36905409,sub11,yes
masking,invisible,f,1.20601139,sub11,yes
masking,invisible,f,-3.615526772,sub11,yes
masking,invisible,f,3.631681558,sub11,yes
masking,invisible,f,-1.810731206,sub11,yes
masking,invisible,f,-2.297123421,sub12,yes
masking,invisible,f,-1.792326588,sub12,yes
masking,invisible,f,-2.655345151,sub12,yes
masking,invisible,f,0.897867313,sub12,yes
masking,invisible,f,0.449897704,sub12,yes
masking,invisible,f,-0.064410784,sub12,yes
masking,invisible,f,-1.02380193,sub12,yes
masking,invisible,f,-0.204224273,sub12,yes
masking,invisible,f,0.874812724,sub12,yes
masking,invisible,f,2.329924569,sub12,yes
masking,invisible,f,1.180290989,sub12,yes
masking,invisible,f,0.510610042,sub12,yes
masking,invisible,f,-1.060094554,sub12,yes
masking,invisible,f,3.729663456,sub12,yes
masking,invisible,f,2.812447548,sub12,yes
masking,invisible,f,0.029890395,sub12,yes
masking,invisible,f,-0.848438999,sub12,yes
masking,invisible,f,0.047709405,sub12,yes
masking,invisible,f,0.000738493,sub12,yes
masking,invisible,f,1.217110866,sub12,yes
masking,invisible,f,4.977026951,sub12,yes
masking,invisible,f,-2.543347706,sub12,yes
masking,invisible,f,-0.719091546,sub12,yes
masking,invisible,f,2.110745539,sub12,yes
masking,invisible,f,-2.007760836,sub12,yes
masking,invisible,f,-4.20505356,sub12,yes
masking,invisible,f,1.754978958,sub12,yes
masking,invisible,f,-1.854872003,sub12,yes
masking,invisible,f,1.427315824,sub12,yes
masking,invisible,f,1.870979184,sub12,yes
masking,invisible,f,4.529313711,sub12,yes
masking,invisible,f,2.198380544,sub12,yes
masking,invisible,f,-0.224025846,sub12,yes
masking,invisible,f,-7.501673933,sub12,yes
masking,invisible,f,0.628434401,sub12,yes
masking,invisible,f,3.603725892,sub12,yes
masking,invisible,f,-4.044570001,sub12,yes
masking,invisible,f,1.031316317,sub12,yes
masking,invisible,f,0.607505274,sub12,yes
masking,invisible,f,5.010694142,sub12,yes
masking,invisible,f,0.575655507,sub12,yes
masking,invisible,f,-2.822552471,sub12,yes
masking,invisible,f,4.516949482,sub12,yes
masking,invisible,f,3.039455062,sub12,yes
masking,invisible,f,0.034734813,sub12,yes
masking,invisible,f,1.955668285,sub12,yes
masking,invisible,f,3.883112402,sub12,yes
masking,invisible,f,0.420903103,sub12,yes
masking,invisible,f,1.598497956,sub12,yes
masking,invisible,f,-1.725576628,sub12,yes
masking,invisible,f,-1.279999187,sub12,yes
masking,invisible,f,5.483587511,sub12,yes
masking,invisible,f,2.267939471,sub12,yes
masking,invisible,f,2.12492325,sub12,yes
masking,invisible,f,-1.498022814,sub12,yes
masking,invisible,f,-0.912455688,sub12,yes
masking,invisible,f,5.894852663,sub12,yes
masking,invisible,f,-1.579439926,sub12,yes
masking,invisible,f,3.11109479,sub12,yes
masking,invisible,f,13.18158818,sub12,yes
masking,invisible,f,-0.586454678,sub12,yes
masking,invisible,f,0.54046538,sub12,yes
masking,invisible,f,7.899326526,sub12,yes
masking,invisible,f,-3.887846213,sub12,yes
masking,invisible,f,-2.506596507,sub12,yes
masking,invisible,f,2.919570072,sub12,yes
masking,invisible,f,-4.841072795,sub12,yes
masking,invisible,f,-1.717055616,sub12,yes
masking,invisible,f,0.878872052,sub12,yes
masking,invisible,f,-2.601070425,sub12,yes
masking,invisible,f,4.695968991,sub12,yes
masking,invisible,f,-0.554799603,sub12,yes
masking,invisible,f,-4.925033197,sub12,yes
masking,invisible,f,5.858424509,sub12,yes
masking,invisible,f,0.029740227,sub12,yes
masking,invisible,f,0.47808718,sub12,yes
masking,invisible,f,-3.876652165,sub12,yes
masking,invisible,f,-2.390617501,sub12,yes
masking,invisible,f,2.169884778,sub12,yes
masking,invisible,f,-0.899060249,sub12,yes
masking,invisible,f,3.79019939,sub12,yes
masking,invisible,f,0.699978632,sub12,yes
masking,invisible,f,0.901904386,sub12,yes
masking,invisible,f,1.77827712,sub12,yes
masking,invisible,f,-2.785226786,sub12,yes
masking,invisible,f,-3.69106936,sub12,yes
masking,invisible,f,-6.335089136,sub12,yes
masking,invisible,f,-2.923531733,sub12,yes
masking,invisible,f,5.652093379,sub12,yes
masking,invisible,f,-2.934725778,sub12,yes
masking,invisible,f,-1.324700586,sub12,yes
masking,invisible,f,1.541930047,sub12,yes
masking,invisible,f,3.845910819,sub12,yes
masking,invisible,f,2.844669886,sub12,yes
masking,invisible,f,-0.825873424,sub12,yes
masking,invisible,f,-3.605591962,sub12,yes
masking,invisible,f,2.276308106,sub12,yes
masking,invisible,f,3.229464831,sub12,yes
masking,invisible,f,0.187956563,sub12,yes
masking,invisible,f,5.738944298,sub12,yes
masking,invisible,f,-0.818215645,sub12,yes
masking,invisible,f,-1.252455336,sub12,yes
masking,invisible,f,-0.498852437,sub12,yes
masking,invisible,f,-0.665136851,sub12,yes
masking,invisible,f,-2.774303277,sub12,yes
masking,invisible,f,-0.52920463,sub12,yes
masking,invisible,f,3.374410489,sub12,yes
masking,invisible,f,-1.899887329,sub12,yes
masking,invisible,f,6.610224895,sub12,yes
masking,invisible,f,-2.4324909,sub12,yes
masking,invisible,f,-4.035274349,sub12,yes
masking,invisible,f,3.481901114,sub12,yes
masking,invisible,f,-2.090331459,sub12,yes
masking,invisible,f,4.05416479,sub12,yes
masking,invisible,f,-0.436610483,sub12,yes
masking,invisible,f,-1.263521015,sub12,yes
masking,invisible,f,-2.647808721,sub14,yes
masking,invisible,f,2.613723195,sub14,yes
masking,invisible,f,3.934793578,sub14,yes
masking,invisible,f,1.136903127,sub14,yes
masking,invisible,f,0.226633467,sub14,yes
masking,invisible,f,-5.556995382,sub14,yes
masking,invisible,f,3.651263322,sub14,yes
masking,invisible,f,-1.860010083,sub14,yes
masking,invisible,f,0.892615179,sub14,yes
masking,invisible,f,-3.289589553,sub14,yes
masking,invisible,f,-1.0303176,sub14,yes
masking,invisible,f,-2.736471528,sub14,yes
masking,invisible,f,-3.449519158,sub14,yes
masking,invisible,f,-3.003158404,sub14,yes
masking,invisible,f,-2.217735754,sub14,yes
masking,invisible,f,-3.202127367,sub14,yes
masking,invisible,f,-3.176458433,sub14,yes
masking,invisible,f,-2.629230519,sub14,yes
masking,invisible,f,-5.139221087,sub14,yes
masking,invisible,f,-3.96490608,sub14,yes
masking,invisible,f,3.105420388,sub14,yes
masking,invisible,f,4.152741778,sub14,yes
masking,invisible,f,-4.742131855,sub14,yes
masking,invisible,f,-3.807332169,sub14,yes
masking,invisible,f,6.28497716,sub14,yes
masking,invisible,f,0.709360257,sub14,yes
masking,invisible,f,2.61280438,sub14,yes
masking,invisible,f,-0.388795317,sub14,yes
masking,invisible,f,-3.248968128,sub14,yes
masking,invisible,f,-4.963589193,sub14,yes
masking,invisible,f,2.110239921,sub14,yes
masking,invisible,f,1.186855648,sub14,yes
masking,invisible,f,-1.72101528,sub14,yes
masking,invisible,f,-3.10052882,sub14,yes
masking,invisible,f,-1.290209609,sub14,yes
masking,invisible,f,2.418352482,sub14,yes
masking,invisible,f,3.591110439,sub14,yes
masking,invisible,f,-3.00313443,sub14,yes
masking,invisible,f,1.030484134,sub14,yes
masking,invisible,f,3.150918036,sub14,yes
masking,invisible,f,-4.010079067,sub14,yes
masking,invisible,f,-1.235492716,sub14,yes
masking,invisible,f,1.029139781,sub14,yes
masking,invisible,f,1.82587134,sub14,yes
masking,invisible,f,-1.665250693,sub14,yes
masking,invisible,f,-0.887730768,sub14,yes
masking,invisible,f,5.198594174,sub14,yes
masking,invisible,f,1.239804639,sub14,yes
masking,invisible,f,0.135052106,sub14,yes
masking,invisible,f,-4.951796755,sub14,yes
masking,invisible,f,1.693727038,sub14,yes
masking,invisible,f,0.720838413,sub14,yes
masking,invisible,f,-1.317568943,sub14,yes
masking,invisible,f,0.729327539,sub14,yes
masking,invisible,f,1.337210337,sub14,yes
masking,invisible,f,4.708494164,sub14,yes
masking,invisible,f,0.056647257,sub14,yes
masking,invisible,f,0.44654357,sub14,yes
masking,invisible,f,1.964819381,sub14,yes
masking,invisible,f,1.218869213,sub14,yes
masking,invisible,f,-1.645869497,sub14,yes
masking,invisible,f,3.686546205,sub14,yes
masking,invisible,f,-3.747328636,sub14,yes
masking,invisible,f,-1.745580398,sub14,yes
masking,invisible,f,1.895742864,sub14,yes
masking,invisible,f,-3.491341351,sub14,yes
masking,invisible,f,-1.027267865,sub14,yes
masking,invisible,f,-2.833199204,sub14,yes
masking,invisible,f,-2.645367031,sub14,yes
masking,invisible,f,1.263764411,sub14,yes
masking,invisible,f,-1.530445907,sub14,yes
masking,invisible,f,0.884641493,sub14,yes
masking,invisible,f,0.259408058,sub14,yes
masking,invisible,f,0.782759481,sub14,yes
masking,invisible,f,1.51811912,sub14,yes
masking,invisible,f,5.360160406,sub14,yes
masking,invisible,f,-0.674745204,sub14,yes
masking,invisible,f,6.113905212,sub14,yes
masking,invisible,f,0.582570013,sub14,yes
masking,invisible,f,-1.89871147,sub14,yes
masking,invisible,f,-2.944317043,sub14,yes
masking,invisible,f,5.44174628,sub14,yes
masking,invisible,f,3.720827988,sub14,yes
masking,invisible,f,3.268711399,sub14,yes
masking,invisible,f,-0.670224078,sub14,yes
masking,invisible,f,0.019651467,sub14,yes
masking,invisible,f,1.202550376,sub14,yes
masking,invisible,f,-2.823162212,sub14,yes
masking,invisible,f,-1.518906981,sub14,yes
masking,invisible,f,0.459377254,sub14,yes
masking,invisible,f,3.3848099,sub14,yes
masking,invisible,f,0.992656084,sub14,yes
masking,invisible,f,1.566346412,sub14,yes
masking,invisible,f,5.759231934,sub14,yes
masking,invisible,f,-0.264687801,sub14,yes
masking,invisible,f,-6.137274824,sub14,yes
masking,invisible,f,-2.744052218,sub14,yes
masking,invisible,f,-3.176304846,sub14,yes
masking,invisible,f,1.153695044,sub14,yes
masking,invisible,f,4.062080478,sub14,yes
masking,invisible,f,-2.300619129,sub14,yes
masking,invisible,f,0.89632375,sub14,yes
masking,invisible,f,-1.342700531,sub14,yes
masking,invisible,f,1.501097861,sub15,no
masking,invisible,f,-7.793174002,sub15,no
masking,invisible,f,-2.066804096,sub15,no
masking,invisible,f,-4.498381526,sub15,no
masking,invisible,f,-6.073156684,sub15,no
masking,invisible,f,-3.775299595,sub15,no
masking,invisible,f,5.025455278,sub15,no
masking,invisible,f,5.025053909,sub15,no
masking,invisible,f,2.088171864,sub15,no
masking,invisible,f,3.27668888,sub15,no
masking,invisible,f,0.889964326,sub15,no
masking,invisible,f,10.50492678,sub15,no
masking,invisible,f,-4.974923758,sub15,no
masking,invisible,f,7.197124845,sub15,no
masking,invisible,f,2.898023188,sub15,no
masking,invisible,f,-2.573662228,sub15,no
masking,invisible,f,0.205924255,sub15,no
masking,invisible,f,1.041597962,sub15,no
masking,invisible,f,-3.781160078,sub15,no
masking,invisible,f,-1.741951505,sub15,no
masking,invisible,f,0.163862618,sub15,no
masking,invisible,f,-7.992971905,sub15,no
masking,invisible,f,3.187925195,sub15,no
masking,invisible,f,-3.569927746,sub15,no
masking,invisible,f,-2.106891941,sub15,no
masking,invisible,f,11.1007988,sub15,no
masking,invisible,f,0.480433762,sub15,no
masking,invisible,f,-3.554366924,sub15,no
masking,invisible,f,-1.175927768,sub15,no
masking,invisible,f,-5.542344721,sub15,no
masking,invisible,f,-7.321242303,sub15,no
masking,invisible,f,-3.039775001,sub15,no
masking,invisible,f,0.565090413,sub15,no
masking,invisible,f,2.089275772,sub15,no
masking,invisible,f,5.977782678,sub15,no
masking,invisible,f,-6.789253454,sub15,no
masking,invisible,f,4.701955055,sub15,no
masking,invisible,f,-2.67033725,sub15,no
masking,invisible,f,-2.170259847,sub15,no
masking,invisible,f,-3.82969851,sub15,no
masking,invisible,f,2.36685636,sub15,no
masking,invisible,f,-3.898069963,sub15,no
masking,invisible,f,-5.081904196,sub15,no
masking,invisible,f,-1.055060008,sub15,no
masking,invisible,f,-1.065191,sub15,no
masking,invisible,f,0.569810028,sub15,no
masking,invisible,f,-0.087319603,sub15,no
masking,invisible,f,-2.477888866,sub15,no
masking,invisible,f,0.181082036,sub15,no
masking,invisible,f,-0.304053677,sub15,no
masking,invisible,f,-7.053553447,sub15,no
masking,invisible,f,-4.537343471,sub15,no
masking,invisible,f,-5.803664867,sub15,no
masking,invisible,f,-8.473763938,sub15,no
masking,invisible,f,-1.274272907,sub15,no
masking,invisible,f,-4.288600496,sub15,no
masking,invisible,f,-1.404372233,sub15,no
masking,invisible,f,-6.802588702,sub15,no
masking,invisible,f,3.731313825,sub15,no
masking,invisible,f,3.401636385,sub15,no
masking,invisible,f,4.170223192,sub15,no
masking,invisible,f,4.444291637,sub15,no
masking,invisible,f,-5.48549247,sub15,no
masking,invisible,f,-2.904751335,sub15,no
masking,invisible,f,2.91765008,sub15,no
masking,invisible,f,-1.283850193,sub15,no
masking,invisible,f,-5.183279543,sub15,no
masking,invisible,f,-1.127311516,sub15,no
masking,invisible,f,5.452512141,sub15,no
masking,invisible,f,-4.87512436,sub15,no
masking,invisible,f,-2.197231991,sub15,no
masking,invisible,f,3.68327757,sub15,no
masking,invisible,f,-1.124384508,sub15,no
masking,invisible,f,-0.573155436,sub15,no
masking,invisible,f,-7.136584105,sub15,no
masking,invisible,f,-3.335514679,sub15,no
masking,invisible,f,-4.741217132,sub15,no
masking,invisible,f,1.81353883,sub15,no
masking,invisible,f,4.95504117,sub15,no
masking,invisible,f,-3.492306332,sub15,no
masking,invisible,f,2.344521842,sub15,no
masking,invisible,f,-4.551556501,sub15,no
masking,invisible,f,0.921453767,sub15,no
masking,invisible,f,0.904995648,sub15,no
masking,invisible,f,-3.129710231,sub15,no
masking,invisible,f,-3.517532057,sub15,no
masking,invisible,f,-2.913833041,sub15,no
masking,invisible,f,-3.113989013,sub15,no
masking,invisible,f,1.018303331,sub15,no
masking,invisible,f,-5.459480077,sub15,no
masking,invisible,f,-1.556347832,sub15,no
masking,invisible,f,4.508478142,sub15,no
masking,invisible,f,-2.92459429,sub15,no
masking,invisible,f,-0.525696694,sub15,no
masking,invisible,f,-0.745927411,sub15,no
masking,invisible,f,5.753767339,sub15,no
masking,invisible,f,1.164401793,sub15,no
masking,invisible,f,-7.281878759,sub15,no
masking,invisible,f,-3.451958764,sub15,no
masking,invisible,f,-10.12958508,sub15,no
masking,invisible,f,0.841878401,sub15,no
masking,invisible,f,-3.275064647,sub15,no
masking,invisible,f,-6.114835297,sub16,yes
masking,invisible,f,-2.415800209,sub16,yes
masking,invisible,f,5.032927061,sub16,yes
masking,invisible,f,17.68303845,sub16,yes
masking,invisible,f,2.442583498,sub16,yes
masking,invisible,f,-0.560478445,sub16,yes
masking,invisible,f,0.87709194,sub16,yes
masking,invisible,f,7.532769312,sub16,yes
masking,invisible,f,0.159033395,sub16,yes
masking,invisible,f,-2.782638374,sub16,yes
masking,invisible,f,2.573463833,sub16,yes
masking,invisible,f,1.641166322,sub16,yes
masking,invisible,f,5.058842625,sub16,yes
masking,invisible,f,-3.491105965,sub16,yes
masking,invisible,f,2.589581254,sub16,yes
masking,invisible,f,7.958929498,sub16,yes
masking,invisible,f,3.205762349,sub16,yes
masking,invisible,f,-0.092765773,sub16,yes
masking,invisible,f,-0.117303322,sub16,yes
masking,invisible,f,4.957834206,sub16,yes
masking,invisible,f,8.837600317,sub16,yes
masking,invisible,f,-2.00525818,sub16,yes
masking,invisible,f,-0.680627126,sub16,yes
masking,invisible,f,0.965603883,sub16,yes
masking,invisible,f,-4.396041737,sub16,yes
masking,invisible,f,2.003393829,sub16,yes
masking,invisible,f,1.883113783,sub16,yes
masking,invisible,f,10.09558527,sub16,yes
masking,invisible,f,0.888825301,sub16,yes
masking,invisible,f,-1.227443094,sub16,yes
masking,invisible,f,-1.21949155,sub16,yes
masking,invisible,f,3.723272103,sub16,yes
masking,invisible,f,1.547636542,sub16,yes
masking,invisible,f,6.683984836,sub16,yes
masking,invisible,f,-1.961430455,sub16,yes
masking,invisible,f,-2.308234572,sub16,yes
masking,invisible,f,7.192385608,sub16,yes
masking,invisible,f,3.920883567,sub16,yes
masking,invisible,f,-1.814805119,sub16,yes
masking,invisible,f,3.331958092,sub16,yes
masking,invisible,f,14.99966378,sub16,yes
masking,invisible,f,0.638525316,sub16,yes
masking,invisible,f,3.654867668,sub16,yes
masking,invisible,f,5.581926937,sub16,yes
masking,invisible,f,0.792416369,sub16,yes
masking,invisible,f,6.699758126,sub16,yes
masking,invisible,f,6.67051192,sub16,yes
masking,invisible,f,-2.268772295,sub16,yes
masking,invisible,f,8.540506396,sub16,yes
masking,invisible,f,6.150874016,sub16,yes
masking,invisible,f,-4.565788511,sub16,yes
masking,invisible,f,0.750694747,sub16,yes
masking,invisible,f,-4.076992824,sub16,yes
masking,invisible,f,4.659280972,sub16,yes
masking,invisible,f,-1.294045789,sub16,yes
masking,invisible,f,8.905006887,sub16,yes
masking,invisible,f,6.691127511,sub16,yes
masking,invisible,f,-3.635754016,sub16,yes
masking,invisible,f,7.616860339,sub16,yes
masking,invisible,f,-1.909496921,sub16,yes
masking,invisible,f,2.544682145,sub16,yes
masking,invisible,f,-2.236293398,sub16,yes
masking,invisible,f,0.178551346,sub16,yes
masking,invisible,f,9.448624129,sub16,yes
masking,invisible,f,2.618319085,sub16,yes
masking,invisible,f,-7.819540009,sub16,yes
masking,invisible,f,2.399900594,sub16,yes
masking,invisible,f,0.497281925,sub16,yes
masking,invisible,f,-2.431956141,sub16,yes
masking,invisible,f,-7.172808895,sub16,yes
masking,invisible,f,3.959221644,sub16,yes
masking,invisible,f,5.675654635,sub16,yes
masking,invisible,f,1.46031552,sub16,yes
masking,invisible,f,-8.964059698,sub16,yes
masking,invisible,f,-1.805134153,sub16,yes
masking,invisible,f,-6.27642415,sub16,yes
masking,invisible,f,5.673075473,sub16,yes
masking,invisible,f,-5.188583228,sub16,yes
masking,invisible,f,-0.426668586,sub16,yes
masking,invisible,f,9.503549672,sub16,yes
masking,invisible,f,6.416491226,sub16,yes
masking,invisible,f,2.234302539,sub16,yes
masking,invisible,f,-9.125732366,sub16,yes
masking,invisible,f,7.316400554,sub16,yes
masking,invisible,f,3.312130827,sub16,yes
masking,invisible,f,-5.493431878,sub16,yes
masking,invisible,f,4.939828203,sub16,yes
masking,invisible,f,-12.58872209,sub16,yes
masking,invisible,f,-5.330734038,sub16,yes
masking,invisible,f,-3.398239882,sub16,yes
masking,invisible,f,5.618052944,sub16,yes
masking,invisible,f,5.436055941,sub16,yes
masking,invisible,f,-0.367175548,sub16,yes
masking,invisible,f,0.303993029,sub16,yes
masking,invisible,f,3.525600889,sub16,yes
masking,invisible,f,0.197521854,sub16,yes
masking,invisible,f,18.85528401,sub16,yes
masking,invisible,f,6.259957203,sub16,yes
masking,invisible,f,1.274589963,sub16,yes
masking,invisible,f,0.998715052,sub16,yes
masking,invisible,f,-7.206177699,sub16,yes
masking,invisible,f,4.389296712,sub16,yes
masking,invisible,f,-5.344709261,sub16,yes
masking,invisible,f,-3.525402819,sub16,yes
masking,invisible,f,8.134070226,sub16,yes
masking,invisible,f,-1.129893743,sub16,yes
masking,invisible,f,13.40555629,sub16,yes
masking,invisible,f,0.151754613,sub16,yes
masking,invisible,f,2.339240127,sub17,yes
masking,invisible,f,-1.93127373,sub17,yes
masking,invisible,f,-3.026102593,sub17,yes
masking,invisible,f,2.15440667,sub17,yes
masking,invisible,f,2.354511513,sub17,yes
masking,invisible,f,-3.50937637,sub17,yes
masking,invisible,f,11.19758797,sub17,yes
masking,invisible,f,8.312969712,sub17,yes
masking,invisible,f,-5.876317514,sub17,yes
masking,invisible,f,-1.692758923,sub17,yes
masking,invisible,f,-13.29415712,sub17,yes
masking,invisible,f,3.964310928,sub17,yes
masking,invisible,f,3.906366054,sub17,yes
masking,invisible,f,8.00707744,sub17,yes
masking,invisible,f,2.273117483,sub17,yes
masking,invisible,f,6.3381161,sub17,yes
masking,invisible,f,3.071005861,sub17,yes
masking,invisible,f,-2.793836364,sub17,yes
masking,invisible,f,4.848279856,sub17,yes
masking,invisible,f,-17.90136578,sub17,yes
masking,invisible,f,-8.732858902,sub17,yes
masking,invisible,f,-21.97713569,sub17,yes
masking,invisible,f,-0.337100483,sub17,yes
masking,invisible,f,3.950331776,sub17,yes
masking,invisible,f,-4.211145502,sub17,yes
masking,invisible,f,-0.693737226,sub17,yes
masking,invisible,f,-9.283196746,sub17,yes
masking,invisible,f,5.106290757,sub17,yes
masking,invisible,f,-13.6856891,sub17,yes
masking,invisible,f,-17.48533929,sub17,yes
masking,invisible,f,-13.19788063,sub17,yes
masking,invisible,f,0.787325809,sub17,yes
masking,invisible,f,-3.444131016,sub17,yes
masking,invisible,f,-0.500058714,sub17,yes
masking,invisible,f,-7.164037917,sub17,yes
masking,invisible,f,0.704213918,sub17,yes
masking,invisible,f,-0.532893284,sub17,yes
masking,invisible,f,11.8201459,sub17,yes
masking,invisible,f,1.193595765,sub17,yes
masking,invisible,f,-3.196030643,sub17,yes
